"REF_DATE","GEO","DGUID","Age group","Sex","Severity of disability","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Severe ","Number of persons","Number","223","units ","0","v1035320852","16.4.2.4.1","","F","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035320853","16.4.2.4.2","","F","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Very severe ","Number of persons","Number","223","units ","0","v1035320854","16.4.2.5.1","","F","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320855","16.4.2.5.2","","F","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320856","16.4.3.1.1","1210","","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320857","16.4.3.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Mild ","Number of persons","Number","223","units ","0","v1035320858","16.4.3.2.1","770","E","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035320859","16.4.3.2.2","63.6","","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Moderate ","Number of persons","Number","223","units ","0","v1035320860","16.4.3.3.1","240","E","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320861","16.4.3.3.2","19.8","E","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Severe ","Number of persons","Number","223","units ","0","v1035320862","16.4.3.4.1","","F","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035320863","16.4.3.4.2","","F","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Very severe ","Number of persons","Number","223","units ","0","v1035320864","16.4.3.5.1","70","E","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320865","16.4.3.5.2","5.8","E","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320866","16.5.1.1.1","2730","","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320867","16.5.1.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035320868","16.5.1.2.1","1070","","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035320869","16.5.1.2.2","39.2","","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035320870","16.5.1.3.1","750","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320871","16.5.1.3.2","27.5","","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035320872","16.5.1.4.1","470","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035320873","16.5.1.4.2","17.2","E","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035320874","16.5.1.5.1","450","","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320875","16.5.1.5.2","16.5","","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320876","16.5.2.1.1","1410","","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320877","16.5.2.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Mild ","Number of persons","Number","223","units ","0","v1035320878","16.5.2.2.1","580","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035320879","16.5.2.2.2","41.1","","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Moderate ","Number of persons","Number","223","units ","0","v1035320880","16.5.2.3.1","390","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320881","16.5.2.3.2","27.7","E","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Severe ","Number of persons","Number","223","units ","0","v1035320882","16.5.2.4.1","200","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035320883","16.5.2.4.2","14.2","E","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Very severe ","Number of persons","Number","223","units ","0","v1035320884","16.5.2.5.1","230","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320885","16.5.2.5.2","16.3","E","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320886","16.5.3.1.1","1330","","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320887","16.5.3.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Mild ","Number of persons","Number","223","units ","0","v1035320888","16.5.3.2.1","480","","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035320889","16.5.3.2.2","36.1","","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Moderate ","Number of persons","Number","223","units ","0","v1035320890","16.5.3.3.1","350","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320891","16.5.3.3.2","26.3","E","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Severe ","Number of persons","Number","223","units ","0","v1035320892","16.5.3.4.1","270","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035320893","16.5.3.4.2","20.3","E","","","1"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Very severe ","Number of persons","Number","223","units ","0","v1035320894","16.5.3.5.1","220","E","","","0"
"2017","Northwest Territories","2016A000261","45 to 64 years","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320895","16.5.3.5.2","16.5","E","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320896","16.6.1.1.1","1160","","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320897","16.6.1.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035320898","16.6.1.2.1","310","E","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035320899","16.6.1.2.2","26.7","E","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035320900","16.6.1.3.1","290","E","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320901","16.6.1.3.2","25.0","E","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035320902","16.6.1.4.1","250","E","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035320903","16.6.1.4.2","21.6","E","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035320904","16.6.1.5.1","310","E","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320905","16.6.1.5.2","26.7","E","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320906","16.6.2.1.1","570","","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320907","16.6.2.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Mild ","Number of persons","Number","223","units ","0","v1035320908","16.6.2.2.1","150","E","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035320909","16.6.2.2.2","26.3","E","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Moderate ","Number of persons","Number","223","units ","0","v1035320910","16.6.2.3.1","","F","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320911","16.6.2.3.2","","F","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Severe ","Number of persons","Number","223","units ","0","v1035320912","16.6.2.4.1","170","E","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035320913","16.6.2.4.2","29.8","E","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Very severe ","Number of persons","Number","223","units ","0","v1035320914","16.6.2.5.1","150","E","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320915","16.6.2.5.2","26.3","E","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320916","16.6.3.1.1","590","","","","0"
"2017","Northwest Territories","2016A000261","65 years and over","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320917","16.6.3.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","65 years and over","Female","Mild ","Number of persons","Number","223","units ","0","v1035320918","16.6.3.2.1","160","E","","","0"
